1,1,1378.95,529.29,68.32,129.58,0.8542,-1,-1,-1
1,2,1040.70,705.79,97.17,162.15,0.8454,-1,-1,-1
1,3,1274.82,690.31,70.33,156.90,0.8381,-1,-1,-1
1,4,1289.75,417.32,52.26,89.38,0.8380,-1,-1,-1
1,5,1095.35,424.13,45.59,101.87,0.8344,-1,-1,-1
1,6,1602.32,366.78,41.53,81.27,0.8236,-1,-1,-1
1,7,1646.08,400.64,36.64,90.38,0.8065,-1,-1,-1
1,8,1273.11,293.08,33.57,63.99,0.8044,-1,-1,-1
1,9,1485.21,524.99,44.26,127.68,0.8018,-1,-1,-1
1,10,165.30,413.52,58.13,108.58,0.7951,-1,-1,-1
1,11,23.93,688.02,80.39,144.77,0.7923,-1,-1,-1
1,12,319.36,514.39,52.27,116.74,0.7832,-1,-1,-1
1,13,689.18,616.49,54.50,145.33,0.7731,-1,-1,-1
1,14,977.62,252.09,27.16,56.16,0.7716,-1,-1,-1
1,15,109.48,345.75,39.89,87.26,0.7472,-1,-1,-1
1,16,584.17,315.48,28.76,72.01,0.7292,-1,-1,-1
1,17,266.31,218.11,24.09,46.81,0.7041,-1,-1,-1
1,18,683.91,820.44,21.10,19.77,0.6653,-1,-1,-1
1,19,1120.77,364.85,34.35,80.97,0.6525,-1,-1,-1
1,20,1129.80,365.02,34.26,79.17,0.4457,-1,-1,-1
2,1,1383.35,528.68,67.73,128.59,0.8618,-1,-1,-1
2,2,1045.51,705.82,96.73,161.31,0.8453,-1,-1,-1
2,3,1282.90,687.71,70.58,157.48,0.8660,-1,-1,-1
2,4,1295.31,417.69,51.70,88.37,0.8347,-1,-1,-1
2,5,1102.57,423.35,45.79,102.33,0.8073,-1,-1,-1
2,6,1604.59,366.63,41.66,81.44,0.8146,-1,-1,-1
2,7,1649.23,400.29,36.49,90.02,0.8032,-1,-1,-1
2,8,1276.27,293.45,33.34,63.56,0.8006,-1,-1,-1
2,9,1489.63,524.70,44.33,127.85,0.8163,-1,-1,-1
2,10,172.32,413.69,57.31,107.29,0.8019,-1,-1,-1
2,11,31.77,687.12,82.84,149.40,0.7975,-1,-1,-1
2,12,325.00,513.67,52.33,116.98,0.7812,-1,-1,-1
2,13,698.28,613.69,54.91,146.07,0.7835,-1,-1,-1
2,14,981.15,251.64,26.88,55.61,0.7722,-1,-1,-1
2,15,113.24,345.95,39.58,86.51,0.7613,-1,-1,-1
2,16,587.78,316.07,28.46,71.21,0.7290,-1,-1,-1
2,17,269.44,217.21,25.31,49.18,0.7248,-1,-1,-1
2,18,680.01,820.12,21.49,20.15,0.7164,-1,-1,-1
2,19,1123.76,367.68,33.99,80.07,0.6523,-1,-1,-1
2,20,1131.69,364.71,34.04,78.81,0.6606,-1,-1,-1
3,1,1388.60,527.67,66.30,126.44,0.8479,-1,-1,-1
3,2,1048.93,705.24,96.52,160.84,0.8427,-1,-1,-1
3,3,1288.81,685.59,71.33,159.19,0.8611,-1,-1,-1
3,4,1300.42,417.82,51.25,87.54,0.8366,-1,-1,-1
3,5,1107.72,421.32,46.62,104.39,0.7944,-1,-1,-1
3,6,1608.17,366.59,41.39,80.84,0.8101,-1,-1,-1
3,7,1652.08,399.88,36.73,90.54,0.8024,-1,-1,-1
3,8,1280.15,293.59,33.11,63.15,0.7978,-1,-1,-1
3,9,1493.79,524.97,44.18,127.10,0.8274,-1,-1,-1
3,10,180.48,411.78,57.85,108.77,0.7863,-1,-1,-1
3,11,42.28,686.49,84.10,151.93,0.8335,-1,-1,-1
3,12,332.10,513.55,51.63,115.91,0.7703,-1,-1,-1
3,13,706.73,612.05,55.28,146.24,0.8004,-1,-1,-1
3,14,985.03,250.16,27.28,56.65,0.7578,-1,-1,-1
3,15,117.37,346.17,39.48,86.30,0.7699,-1,-1,-1
3,16,591.62,315.69,28.42,70.87,0.7094,-1,-1,-1
3,17,272.44,218.20,24.78,48.06,0.7045,-1,-1,-1
3,18,675.20,819.90,21.62,20.27,0.6988,-1,-1,-1
3,20,1132.59,363.74,35.32,81.67,0.7713,-1,-1,-1
4,1,1393.86,526.85,64.71,124.38,0.8599,-1,-1,-1
4,2,1053.52,704.92,96.25,159.97,0.8768,-1,-1,-1
4,3,1297.11,685.53,70.80,157.84,0.8494,-1,-1,-1
4,4,1304.89,416.88,51.66,88.34,0.8471,-1,-1,-1
4,5,1114.28,419.96,46.87,105.01,0.7862,-1,-1,-1
4,6,1611.13,366.96,41.22,80.39,0.8122,-1,-1,-1
4,7,1655.41,399.92,36.64,90.12,0.7909,-1,-1,-1
4,8,1283.29,292.99,33.29,63.55,0.7972,-1,-1,-1
4,9,1499.04,524.61,44.44,127.11,0.8449,-1,-1,-1
4,10,188.46,411.22,57.63,108.96,0.7828,-1,-1,-1
4,11,52.89,687.03,84.33,152.47,0.8254,-1,-1,-1
4,12,338.02,513.81,51.15,115.49,0.7622,-1,-1,-1
4,13,716.11,610.27,56.56,148.02,0.8057,-1,-1,-1
4,14,989.44,250.75,26.53,55.33,0.7584,-1,-1,-1
4,15,123.33,346.70,39.23,85.63,0.7772,-1,-1,-1
4,16,594.46,315.74,28.47,70.62,0.6984,-1,-1,-1
4,17,277.43,218.22,24.95,48.40,0.6648,-1,-1,-1
4,18,670.25,819.63,21.82,20.52,0.6860,-1,-1,-1
4,20,1137.50,362.25,36.45,84.02,0.7631,-1,-1,-1
5,1,1398.76,525.88,63.91,124.41,0.8427,-1,-1,-1
5,2,1057.80,704.13,96.83,160.33,0.8647,-1,-1,-1
5,3,1306.42,686.67,69.70,155.28,0.8699,-1,-1,-1
5,4,1307.48,415.82,52.63,90.26,0.8461,-1,-1,-1
5,5,1116.83,419.39,46.54,104.98,0.7456,-1,-1,-1
5,6,1614.00,366.40,41.34,80.32,0.8150,-1,-1,-1
5,7,1658.46,399.75,36.50,89.51,0.8122,-1,-1,-1
5,8,1286.44,292.90,33.50,63.94,0.8042,-1,-1,-1
5,9,1502.98,524.69,44.54,126.16,0.8543,-1,-1,-1
5,10,197.49,411.22,57.25,108.68,0.7866,-1,-1,-1
5,11,63.83,687.69,85.02,153.82,0.8499,-1,-1,-1
5,12,344.26,513.88,50.67,115.13,0.7303,-1,-1,-1
5,13,723.81,609.66,57.33,147.54,0.8219,-1,-1,-1
5,14,993.32,250.57,26.82,56.32,0.7324,-1,-1,-1
5,15,129.33,346.42,38.68,84.21,0.7737,-1,-1,-1
5,16,598.31,316.17,28.42,70.25,0.7125,-1,-1,-1
5,17,282.34,217.66,24.89,48.08,0.7278,-1,-1,-1
5,18,665.27,819.58,21.71,20.49,0.6745,-1,-1,-1
5,20,1142.76,361.23,37.33,85.28,0.7886,-1,-1,-1
6,1,1402.91,524.40,63.42,125.50,0.8349,-1,-1,-1
6,2,1060.31,703.11,97.02,160.14,0.8589,-1,-1,-1
6,3,1316.62,688.53,68.05,151.74,0.8626,-1,-1,-1
6,4,1310.97,415.37,52.59,90.87,0.8369,-1,-1,-1
6,5,1119.73,417.79,47.23,107.64,0.7259,-1,-1,-1
6,6,1617.79,366.28,41.21,79.88,0.8086,-1,-1,-1
6,7,1661.17,399.77,36.67,89.56,0.8187,-1,-1,-1
6,8,1290.39,292.91,33.65,64.36,0.8037,-1,-1,-1
6,9,1506.51,524.40,44.67,125.02,0.8574,-1,-1,-1
6,10,205.23,410.99,57.13,108.98,0.7855,-1,-1,-1
6,11,75.29,691.15,83.86,152.19,0.8269,-1,-1,-1
6,12,350.10,514.62,50.37,115.11,0.7932,-1,-1,-1
6,13,728.88,610.39,58.31,147.44,0.8194,-1,-1,-1
6,14,997.04,249.60,27.13,57.35,0.7623,-1,-1,-1
6,15,134.48,347.37,38.24,82.93,0.7534,-1,-1,-1
6,16,601.44,316.06,28.83,71.10,0.7008,-1,-1,-1
6,17,286.49,218.86,24.41,46.98,0.7360,-1,-1,-1
6,18,659.48,818.34,22.95,21.70,0.7082,-1,-1,-1
6,20,1149.58,360.16,37.81,85.52,0.7616,-1,-1,-1
7,1,1408.09,524.33,62.09,125.16,0.8344,-1,-1,-1
7,2,1063.32,701.67,97.79,160.83,0.8727,-1,-1,-1
7,3,1327.05,689.61,66.57,149.28,0.8498,-1,-1,-1
7,4,1314.54,414.79,52.20,91.34,0.8363,-1,-1,-1
7,5,1126.34,415.91,48.36,110.22,0.7492,-1,-1,-1
7,6,1621.50,366.14,41.42,80.04,0.8240,-1,-1,-1
7,7,1663.93,399.70,36.83,89.49,0.8136,-1,-1,-1
7,8,1294.65,293.24,33.34,64.24,0.7863,-1,-1,-1
7,9,1510.17,523.59,45.27,124.82,0.8683,-1,-1,-1
7,10,212.97,411.49,56.79,108.35,0.7988,-1,-1,-1
7,11,89.53,693.05,82.30,150.37,0.8015,-1,-1,-1
7,12,356.07,515.67,50.01,114.70,0.8014,-1,-1,-1
7,13,732.89,610.03,59.65,148.37,0.8208,-1,-1,-1
7,14,1000.74,250.20,26.57,56.70,0.7653,-1,-1,-1
7,15,138.27,347.78,38.44,83.29,0.7556,-1,-1,-1
7,16,604.71,316.10,28.83,70.83,0.6976,-1,-1,-1
7,17,290.44,219.13,24.07,46.31,0.7351,-1,-1,-1
7,18,655.57,818.65,22.54,21.38,0.7294,-1,-1,-1
7,20,1155.20,359.90,37.93,85.11,0.7778,-1,-1,-1
8,1,1413.12,523.84,61.28,125.61,0.8328,-1,-1,-1
8,2,1066.40,700.63,97.24,159.29,0.8663,-1,-1,-1
8,3,1336.82,688.25,65.89,149.39,0.8496,-1,-1,-1
8,4,1318.37,415.01,50.81,90.55,0.8220,-1,-1,-1
8,5,1130.76,415.60,49.09,111.73,0.7539,-1,-1,-1
8,6,1623.95,366.45,41.26,79.87,0.8257,-1,-1,-1
8,7,1666.38,400.07,36.76,89.06,0.8048,-1,-1,-1
8,8,1298.95,292.48,33.42,65.35,0.7631,-1,-1,-1
8,9,1513.28,522.47,45.74,124.36,0.8715,-1,-1,-1
8,10,221.26,412.78,55.88,106.48,0.8055,-1,-1,-1
8,11,102.71,693.15,82.32,150.73,0.7673,-1,-1,-1
8,12,360.85,516.97,49.38,113.59,0.7952,-1,-1,-1
8,13,738.80,609.22,60.04,147.52,0.8314,-1,-1,-1
8,14,1003.59,250.00,26.53,56.98,0.7780,-1,-1,-1
8,15,141.64,348.08,38.60,83.77,0.7416,-1,-1,-1
8,16,607.62,316.55,28.64,70.40,0.7147,-1,-1,-1
8,17,294.05,219.10,24.15,46.39,0.7361,-1,-1,-1
8,18,650.23,818.42,22.67,21.60,0.6688,-1,-1,-1
8,20,1164.33,361.07,37.27,84.01,0.7766,-1,-1,-1
9,1,1418.07,523.17,60.52,125.76,0.8372,-1,-1,-1
9,2,1069.39,698.33,97.57,159.18,0.8548,-1,-1,-1
9,3,1344.65,687.29,65.16,149.62,0.8419,-1,-1,-1
9,4,1322.08,414.62,50.00,90.46,0.8247,-1,-1,-1
9,5,1135.50,415.45,49.70,112.51,0.7470,-1,-1,-1
9,6,1626.51,366.46,41.29,80.05,0.8225,-1,-1,-1
9,7,1668.43,399.86,36.80,88.80,0.8029,-1,-1,-1
9,8,1304.17,292.55,32.81,65.34,0.7501,-1,-1,-1
9,9,1516.85,520.85,46.83,125.61,0.8609,-1,-1,-1
9,10,228.57,413.53,55.30,104.71,0.8002,-1,-1,-1
9,11,116.92,692.73,82.09,150.69,0.7810,-1,-1,-1
9,12,364.74,517.58,49.48,114.22,0.7952,-1,-1,-1
9,13,745.15,607.49,60.78,147.68,0.8151,-1,-1,-1
9,14,1007.21,250.34,26.34,56.58,0.7896,-1,-1,-1
9,15,145.35,348.54,38.96,84.64,0.7490,-1,-1,-1
9,16,610.64,316.42,28.97,71.22,0.7532,-1,-1,-1
9,17,297.32,219.00,24.20,46.39,0.7236,-1,-1,-1
9,18,644.96,816.69,22.73,21.77,0.6996,-1,-1,-1
9,20,1170.58,362.36,36.87,83.21,0.7538,-1,-1,-1
9,22,1151.24,360.17,37.50,79.52,0.7282,-1,-1,-1
10,1,1422.10,522.09,60.78,127.63,0.8431,-1,-1,-1
10,2,1073.52,696.56,97.78,158.83,0.8515,-1,-1,-1
10,3,1351.21,684.43,65.44,152.01,0.8456,-1,-1,-1
10,4,1326.12,414.22,50.09,91.58,0.8347,-1,-1,-1
10,5,1136.00,414.92,50.08,114.03,0.7447,-1,-1,-1
10,6,1629.95,366.08,41.30,80.28,0.7998,-1,-1,-1
10,7,1671.79,399.26,37.01,88.77,0.8036,-1,-1,-1
10,8,1309.18,291.93,32.91,66.59,0.7615,-1,-1,-1
10,9,1520.85,519.49,48.02,127.85,0.8455,-1,-1,-1
10,10,234.53,413.79,56.01,104.99,0.8097,-1,-1,-1
10,11,128.69,690.99,82.98,153.08,0.7911,-1,-1,-1
10,12,368.17,518.54,49.52,114.73,0.7731,-1,-1,-1
10,13,752.91,605.64,60.94,147.96,0.8107,-1,-1,-1
10,14,1010.90,249.68,26.53,56.74,0.7875,-1,-1,-1
10,15,149.44,348.32,39.28,85.56,0.7869,-1,-1,-1
10,16,613.99,315.79,29.25,72.01,0.7228,-1,-1,-1
10,17,301.56,218.72,24.25,46.49,0.6901,-1,-1,-1
10,18,640.75,817.47,22.75,21.96,0.6892,-1,-1,-1
10,20,1175.61,362.33,37.38,84.28,0.7490,-1,-1,-1
